Generation,evals,avg,std,min,max,best_one,fitness_best_one
865,346,[  5.    246.714],[0.00000000e+00 2.38756654e-12],[  5.    246.714],[  5.    246.714],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 31, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 61, 63, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 29, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 36, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 23, 11]","(5.0, 246.714)"
866,332,[  5.    246.714],[0.00000000e+00 2.38778095e-12],[  5.    246.714],[  5.    246.714],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 31, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 61, 63, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 29, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 36, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 23, 11]","(5.0, 246.714)"
867,330,[  5.    246.714],[0.00000000e+00 2.38820971e-12],[  5.    246.714],[  5.    246.714],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 31, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 61, 63, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 29, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 36, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 23, 11]","(5.0, 246.714)"
868,356,[  5.    246.714],[0.0000000e+00 2.3886384e-12],[  5.    246.714],[  5.    246.714],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 31, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 61, 63, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 29, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 36, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 23, 11]","(5.0, 246.714)"
869,336,[  5.        246.7132725],[0.        0.0145318],[  5.    246.423],[  5.    246.714],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 31, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 61, 63, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 36, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.423)"
870,352,[  5.        246.7132725],[0.        0.0145318],[  5.    246.423],[  5.    246.714],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 31, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 61, 63, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 36, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.423)"
871,338,[  5.       246.712545],[0.        0.0205253],[  5.    246.423],[  5.    246.714],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 31, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 61, 63, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 36, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.423)"
872,340,[  5.      246.71109],[0.         0.02895413],[  5.    246.423],[  5.    246.714],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 31, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 61, 63, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 36, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.423)"
873,360,[  5.        246.7103625],[0.         0.03233081],[  5.    246.423],[  5.    246.714],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 31, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 61, 63, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 36, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.423)"
874,336,[  5.      246.70818],[0.      0.04074],[  5.    246.423],[  5.    246.714],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 31, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 61, 63, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 36, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.423)"
875,334,[  5.       246.703815],[0.         0.05347991],[  5.    246.423],[  5.    246.714],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 31, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 61, 63, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 36, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.423)"
876,326,[  5.       246.697995],[0.         0.06634226],[  5.    246.423],[  5.    246.714],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 31, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 61, 63, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 36, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.423)"
877,330,[  5.        246.6929025],[0.         0.07546037],[  5.    246.423],[  5.    246.714],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 31, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 61, 63, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 36, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.423)"
878,346,[  5.       246.682805],[0.         0.08954162],[  5.    246.423],[  5.    246.714],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 31, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 61, 63, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 36, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.423)"
879,344,[  5.        246.6712525],[0.         0.10216821],[  5.    246.423],[  5.    246.714],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 31, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 61, 63, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 36, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.423)"
880,344,[  5.        246.6487525],[0.         0.12004206],[  5.    246.423],[  5.    246.714],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 31, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 61, 63, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 36, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.423)"
881,342,[  5.      246.61874],[0.         0.13522068],[  5.    246.423],[  5.    246.714],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 31, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 61, 63, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 36, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.423)"
882,322,[  5.        246.5681625],[0.         0.14378123],[  5.    246.423],[  5.    246.714],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 31, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 61, 63, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 36, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.423)"
883,344,[  5.       246.509445],[0.         0.13045073],[  5.    246.423],[  5.    246.714],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 31, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 61, 63, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 36, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.423)"
884,332,[  5.        246.4354375],[0.         0.05122744],[  5.    246.423],[  5.    246.714],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 31, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 61, 63, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 36, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.423)"
885,350,[  5.        246.4228025],[0.         0.00394506],[  5.    246.344],[  5.    246.423],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.344)"
886,352,[  5.        246.4224075],[0.        0.0068159],[  5.    246.344],[  5.    246.423],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.344)"
887,344,[  5.        246.4224075],[0.        0.0068159],[  5.    246.344],[  5.    246.423],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.344)"
888,340,[  5.      246.42221],[0.        0.0078604],[  5.    246.344],[  5.    246.423],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.344)"
889,336,[  5.       246.421815],[0.         0.00960264],[  5.    246.344],[  5.    246.423],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.344)"
890,336,[  5.      246.42142],[0.      0.01106],[  5.    246.344],[  5.    246.423],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.344)"
891,336,[  5.        246.4208275],[0.         0.01291928],[  5.    246.344],[  5.    246.423],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.344)"
892,340,[  5.        246.4192475],[0.         0.01680376],[  5.    246.344],[  5.    246.423],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.344)"
893,344,[  5.       246.417075],[0.         0.02080792],[  5.    246.344],[  5.    246.423],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.344)"
894,334,[  5.        246.4133225],[0.         0.02590113],[  5.    246.344],[  5.    246.423],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.344)"
895,336,[  5.        246.4085825],[0.         0.03051423],[  5.    246.344],[  5.    246.423],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.344)"
896,342,[  5.        246.4002875],[0.         0.03575514],[  5.    246.344],[  5.    246.423],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.344)"
897,330,[  5.        246.3912025],[0.         0.03874173],[  5.    246.344],[  5.    246.423],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.344)"
898,340,[  5.        246.3777725],[0.         0.03908255],[  5.    246.344],[  5.    246.423],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.344)"
899,336,[  5.        246.3607875],[0.         0.03231706],[  5.    246.344],[  5.    246.423],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.344)"
900,336,[  5.    246.344],[0.00000000e+00 1.67688086e-12],[  5.    246.344],[  5.    246.344],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 40, 32, 38, 35, 33, 48, 43, 46, 24, 25, 23, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 11]","(5.0, 246.344)"
901,358,[  5.        246.3439975],[0.00000000e+00 4.99374609e-05],[  5.    246.343],[  5.    246.344],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 11, 63, 61, 40, 32, 38, 35, 33, 48, 43, 46, 23, 25, 24, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 30]","(5.0, 246.343)"
902,342,[  5.       246.343995],[0.00000000e+00 7.05336799e-05],[  5.    246.343],[  5.    246.344],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 11, 63, 61, 40, 32, 38, 35, 33, 48, 43, 46, 23, 25, 24, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 30]","(5.0, 246.343)"
903,338,[  5.       246.343995],[0.00000000e+00 7.05336799e-05],[  5.    246.343],[  5.    246.344],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 11, 63, 61, 40, 32, 38, 35, 33, 48, 43, 46, 23, 25, 24, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 30]","(5.0, 246.343)"
904,334,[  5.      246.34399],[0.00000000e+00 9.94987437e-05],[  5.    246.343],[  5.    246.344],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 11, 63, 61, 40, 32, 38, 35, 33, 48, 43, 46, 23, 25, 24, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 29, 30]","(5.0, 246.343)"
905,340,[  5.        246.3435625],[0.         0.00848947],[  5.    246.174],[  5.    246.344],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 29, 32, 38, 35, 33, 48, 43, 46, 23, 25, 24, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 40, 11]","(5.0, 246.17399999999998)"
906,352,[  5.       246.343555],[0.         0.00848952],[  5.    246.174],[  5.    246.344],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 29, 32, 38, 35, 33, 48, 43, 46, 23, 25, 24, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 40, 11]","(5.0, 246.17399999999998)"
907,334,[  5.       246.343115],[0.         0.01198965],[  5.    246.174],[  5.    246.344],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 29, 32, 38, 35, 33, 48, 43, 46, 23, 25, 24, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 40, 11]","(5.0, 246.17399999999998)"
908,356,[  5.        246.3426775],[0.         0.01466453],[  5.    246.174],[  5.    246.344],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 29, 32, 38, 35, 33, 48, 43, 46, 23, 25, 24, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 40, 11]","(5.0, 246.17399999999998)"
909,350,[  5.      246.34223],[0.         0.01690967],[  5.    246.174],[  5.    246.344],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 29, 32, 38, 35, 33, 48, 43, 46, 23, 25, 24, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 40, 11]","(5.0, 246.17399999999998)"
910,346,[  5.        246.3413425],[0.         0.02065297],[  5.    246.174],[  5.    246.344],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 29, 32, 38, 35, 33, 48, 43, 46, 23, 25, 24, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 40, 11]","(5.0, 246.17399999999998)"
911,334,[  5.       246.338315],[0.         0.03011795],[  5.    246.174],[  5.    246.344],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 29, 32, 38, 35, 33, 48, 43, 46, 23, 25, 24, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 40, 11]","(5.0, 246.17399999999998)"
912,330,[  5.       246.335265],[0.         0.03699912],[  5.    246.174],[  5.    246.344],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 29, 32, 38, 35, 33, 48, 43, 46, 23, 25, 24, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 40, 11]","(5.0, 246.17399999999998)"
913,334,[  5.        246.3304625],[0.         0.04535249],[  5.    246.174],[  5.    246.344],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 29, 32, 38, 35, 33, 48, 43, 46, 23, 25, 24, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 40, 11]","(5.0, 246.17399999999998)"
914,344,[  5.       246.325635],[0.         0.05193979],[  5.    246.174],[  5.    246.344],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 29, 32, 38, 35, 33, 48, 43, 46, 23, 25, 24, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 40, 11]","(5.0, 246.17399999999998)"
915,350,[  5.        246.3148525],[0.         0.06318106],[  5.    246.174],[  5.    246.344],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 29, 32, 38, 35, 33, 48, 43, 46, 23, 25, 24, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 40, 11]","(5.0, 246.17399999999998)"
916,368,[  5.        246.3011725],[0.         0.07293358],[  5.    246.174],[  5.    246.343],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 29, 32, 38, 35, 33, 48, 43, 46, 23, 25, 24, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 40, 11]","(5.0, 246.17399999999998)"
917,358,[  5.      246.28005],[0.         0.08170329],[  5.    246.174],[  5.    246.343],"[13, 15, 12, 14, 66, 65, 67, 62, 9, 7, 10, 8, 2, 68, 56, 45, 36, 1, 53, 6, 17, 18, 4, 16, 5, 54, 42, 30, 63, 61, 29, 32, 38, 35, 33, 48, 43, 46, 23, 25, 24, 3, 58, 19, 49, 52, 47, 44, 20, 41, 55, 57, 60, 64, 59, 31, 28, 34, 37, 27, 26, 21, 22, 51, 50, 39, 40, 11]","(5.0, 246.17399999999998)"
