Generation,evals,avg,std,min,max,best_one,fitness_best_one
445,348,[  5.        243.8620475],[0.         0.13133893],[  5.    243.806],[  5.    244.219],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 9, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 57, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.806)"
446,336,[  5.      243.80699],[0.00000000e+00 9.94987437e-05],[  5.    243.806],[  5.    243.807],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 9, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 57, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.806)"
447,358,[  5.      243.80698],[0.      0.00014],[  5.    243.806],[  5.    243.807],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 9, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 57, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.806)"
448,346,[  5.       243.806965],[0.         0.00018378],[  5.    243.806],[  5.    243.807],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 9, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 57, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.806)"
449,348,[  5.      243.80694],[0.         0.00023749],[  5.    243.806],[  5.    243.807],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 9, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 57, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.806)"
450,334,[  5.       243.806895],[0.         0.00030655],[  5.    243.806],[  5.    243.807],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 9, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 57, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.806)"
451,344,[  5.       243.806845],[0.        0.0003619],[  5.    243.806],[  5.    243.807],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 9, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 57, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.806)"
452,308,[  5.       243.806705],[0.         0.00045604],[  5.    243.806],[  5.    243.807],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 9, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 57, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.806)"
453,344,[  5.        243.8060075],[0.         0.01087531],[  5.    243.589],[  5.    243.807],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.589)"
454,350,[  5.        243.8052875],[0.         0.01533981],[  5.    243.589],[  5.    243.807],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.589)"
455,334,[  5.        243.8044875],[0.         0.01873566],[  5.    243.589],[  5.    243.807],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.589)"
456,334,[  5.      243.80328],[0.         0.02410885],[  5.    243.589],[  5.    243.806],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.589)"
457,344,[  5.        243.8005675],[0.         0.03387824],[  5.    243.589],[  5.    243.806],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.589)"
458,338,[  5.       243.797305],[0.         0.04252061],[  5.    243.589],[  5.    243.806],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.589)"
459,342,[  5.        243.7921475],[0.         0.05270959],[  5.    243.589],[  5.    243.806],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.589)"
460,342,[  5.       243.782115],[0.        0.0674223],[  5.    243.589],[  5.    243.806],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.589)"
461,316,[  5.        243.7669575],[0.         0.08221858],[  5.    243.589],[  5.    243.806],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.589)"
462,358,[  5.       243.745265],[0.         0.09579794],[  5.    243.589],[  5.    243.806],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.589)"
463,312,[  5.      243.70964],[0.         0.10524253],[  5.    243.589],[  5.    243.806],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.589)"
464,344,[  5.        243.6713975],[0.         0.10221286],[  5.    243.589],[  5.    243.806],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.589)"
465,334,[  5.        243.6214125],[0.         0.07168924],[  5.    243.589],[  5.    243.806],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.589)"
466,352,[  5.       243.588965],[0.         0.00069912],[  5.    243.575],[  5.    243.589],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 66, 65, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.57500000000002)"
467,340,[  5.       243.588965],[0.         0.00069912],[  5.    243.575],[  5.    243.589],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 66, 65, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 30, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 41, 4]","(5.0, 243.57500000000002)"
468,340,[  5.       243.588855],[0.         0.00230412],[  5.    243.545],[  5.    243.589],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.54500000000002)"
469,352,[  5.       243.588855],[0.         0.00230412],[  5.    243.545],[  5.    243.589],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.54500000000002)"
470,344,[  5.      243.58871],[0.         0.00325206],[  5.    243.545],[  5.    243.589],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.54500000000002)"
471,348,[  5.       243.588565],[0.         0.00397502],[  5.    243.545],[  5.    243.589],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.54500000000002)"
472,338,[  5.       243.588275],[0.        0.0051112],[  5.    243.545],[  5.    243.589],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.54500000000002)"
473,346,[  5.      243.58788],[0.         0.00612581],[  5.    243.545],[  5.    243.589],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.54500000000002)"
474,370,[  5.       243.587415],[0.         0.00702693],[  5.    243.545],[  5.    243.589],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.54500000000002)"
475,360,[  5.       243.586805],[0.         0.00809395],[  5.    243.545],[  5.    243.589],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.54500000000002)"
476,334,[  5.       243.585545],[0.         0.00995655],[  5.    243.545],[  5.    243.589],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.54500000000002)"
477,354,[  5.       243.584155],[0.         0.01111557],[  5.    243.545],[  5.    243.589],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.54500000000002)"
478,348,[  5.      243.58274],[0.         0.01172827],[  5.    243.545],[  5.    243.589],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.54500000000002)"
479,346,[  5.      243.57965],[0.         0.01361534],[  5.    243.545],[  5.    243.589],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.54500000000002)"
480,364,[  5.        243.5761825],[0.         0.01437095],[  5.    243.545],[  5.    243.589],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.54500000000002)"
481,354,[  5.        243.5706325],[0.         0.01472235],[  5.    243.545],[  5.    243.589],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.54500000000002)"
482,338,[  5.       243.565175],[0.         0.01407904],[  5.    243.545],[  5.    243.575],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.54500000000002)"
483,332,[  5.       243.560825],[0.        0.0149773],[  5.    243.545],[  5.    243.575],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.54500000000002)"
484,324,[  5.      243.55494],[0.        0.0141752],[  5.    243.531],[  5.    243.575],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 66, 65, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.531)"
485,350,[  5.        243.5486475],[0.         0.00987463],[  5.    243.531],[  5.    243.575],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 66, 65, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.531)"
486,342,[  5.       243.544925],[0.         0.00099216],[  5.    243.531],[  5.    243.545],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 66, 65, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.531)"
487,334,[  5.        243.5449175],[0.         0.00100284],[  5.    243.531],[  5.    243.545],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 66, 65, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.531)"
488,338,[  5.        243.5448775],[0.         0.00122372],[  5.    243.531],[  5.    243.545],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 66, 65, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.531)"
489,328,[  5.      243.54475],[0.         0.00172409],[  5.    243.531],[  5.    243.545],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 66, 65, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 25, 27, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.531)"
490,340,[  5.       243.544535],[0.         0.00263131],[  5.    243.513],[  5.    243.545],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 27, 25, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.51300000000003)"
491,336,[  5.       243.544265],[0.         0.00335407],[  5.    243.513],[  5.    243.545],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 27, 25, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.51300000000003)"
492,342,[  5.       243.543905],[0.         0.00403249],[  5.    243.513],[  5.    243.545],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 27, 25, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.51300000000003)"
493,358,[  5.       243.543575],[0.         0.00441184],[  5.    243.513],[  5.    243.545],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 27, 25, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.51300000000003)"
494,336,[  5.        243.5429825],[0.         0.00495401],[  5.    243.513],[  5.    243.545],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 27, 25, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.51300000000003)"
495,336,[  5.      243.54193],[0.        0.0060125],[  5.    243.513],[  5.    243.545],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 27, 25, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.51300000000003)"
496,340,[  5.      243.54049],[0.         0.00706469],[  5.    243.513],[  5.    243.545],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 27, 25, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.51300000000003)"
497,336,[  5.      243.53876],[0.         0.00779053],[  5.    243.513],[  5.    243.545],"[56, 11, 63, 61, 39, 44, 51, 50, 49, 3, 67, 2, 68, 57, 60, 65, 66, 58, 20, 22, 21, 47, 52, 46, 40, 42, 31, 12, 5, 53, 6, 1, 19, 48, 43, 23, 32, 28, 36, 41, 45, 10, 7, 8, 9, 59, 13, 14, 15, 18, 17, 16, 62, 55, 64, 54, 26, 27, 25, 24, 29, 38, 37, 34, 35, 33, 30, 4]","(5.0, 243.51300000000003)"
