Generation,evals,avg,std,min,max,best_one,fitness_best_one
734,186,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
735,202,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
736,208,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
737,216,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
738,204,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
739,224,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
740,210,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
741,196,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
742,224,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
743,198,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
744,220,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
745,208,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
746,214,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
747,218,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
748,206,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
749,218,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
750,198,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
751,208,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
752,214,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
753,194,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
754,210,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
755,200,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
756,204,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
757,208,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
758,212,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
759,226,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
760,184,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
761,222,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
762,202,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
763,216,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
764,204,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
765,208,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
766,192,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
767,200,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
768,220,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
769,202,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
770,204,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
771,224,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
772,214,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
773,214,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
774,224,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
775,202,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
776,212,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
777,224,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
778,204,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
779,204,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
780,236,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
781,192,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
782,206,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
783,218,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
784,226,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
785,190,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
786,226,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
787,210,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
788,194,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
789,234,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
790,204,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
791,212,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
792,202,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
793,200,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
794,196,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
795,208,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
796,202,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
797,212,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
798,210,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
799,202,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
800,194,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
801,212,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
802,206,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
803,212,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
804,228,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
805,222,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
806,212,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
807,210,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
808,214,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
809,212,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
810,210,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
811,188,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
812,210,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
813,198,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
814,204,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
815,212,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
816,208,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
817,218,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
818,216,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
819,224,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
820,214,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
821,196,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
822,228,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
823,198,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
824,210,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
825,204,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
826,208,[  4.         265.08822522],[0.00000000e+00 2.27373675e-13],[  4.         265.08822522],[  4.         265.08822522],"[8, 11, 13, 15, 19, 18, 17, 5, 1, 2, 4, 3, 23, 21, 7, 6, 9, 12, 14, 16, 10, 20, 24, 25, 22]","(4.0, 265.0882252154028)"
