Generation,evals,avg,std,min,max,best_one,fitness_best_one
158,340,[  5.       245.341555],[0.        0.3507662],[  5.    244.369],[  5.    245.642],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 47, 21, 52, 25, 27, 1, 6, 53, 41, 8, 7, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 49, 38, 40, 29, 44, 23, 32, 34, 30, 45, 66, 55, 9]","(5.0, 244.369)"
159,334,[  5.      245.19181],[0.         0.35837204],[  5.    244.369],[  5.    245.642],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 47, 21, 52, 25, 27, 1, 6, 53, 41, 8, 7, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 49, 38, 40, 29, 44, 23, 32, 34, 30, 45, 66, 55, 9]","(5.0, 244.369)"
160,328,[  5.       245.008075],[0.         0.33977746],[  5.    243.774],[  5.    245.417],"[10, 2, 62, 42, 43, 24, 37, 33, 35, 31, 67, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 16, 18, 36, 49, 44, 40, 29, 38, 23, 32, 34, 30, 45, 66, 7, 9]","(5.0, 243.77399999999997)"
161,346,[  5.        244.8463275],[0.        0.3052614],[  5.    243.774],[  5.    245.276],"[10, 2, 62, 42, 43, 24, 37, 33, 35, 31, 67, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 61, 63, 68, 58, 22, 46, 25, 21, 52, 47, 27, 1, 6, 53, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 16, 18, 36, 49, 44, 40, 29, 38, 23, 32, 34, 30, 45, 66, 7, 9]","(5.0, 243.77399999999997)"
162,344,[  5.      244.67298],[0.         0.21259853],[  5.    243.755],[  5.    245.151],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 40, 28, 5, 4, 61, 63, 68, 58, 22, 46, 47, 21, 52, 25, 27, 1, 6, 53, 41, 8, 7, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 49, 38, 26, 29, 44, 23, 32, 34, 30, 45, 66, 55, 9]","(5.0, 243.755)"
163,358,[  5.        244.5679225],[0.         0.16592884],[  5.    243.755],[  5.    244.836],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 40, 28, 5, 4, 61, 63, 68, 58, 22, 46, 47, 21, 52, 25, 27, 1, 6, 53, 41, 8, 7, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 49, 38, 26, 29, 44, 23, 32, 34, 30, 45, 66, 55, 9]","(5.0, 243.755)"
164,336,[  5.      244.47265],[0.         0.14506997],[  5.    243.755],[  5.    244.559],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 40, 28, 5, 4, 61, 63, 68, 58, 22, 46, 47, 21, 52, 25, 27, 1, 6, 53, 41, 8, 7, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 49, 38, 26, 29, 44, 23, 32, 34, 30, 45, 66, 55, 9]","(5.0, 243.755)"
165,328,[  5.      244.41979],[0.         0.19116702],[  5.    243.618],[  5.    244.525],"[10, 2, 62, 42, 43, 24, 37, 33, 35, 31, 67, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 63, 61, 68, 58, 22, 46, 47, 21, 52, 25, 27, 1, 6, 53, 41, 8, 7, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 49, 38, 40, 29, 44, 23, 32, 34, 30, 45, 66, 55, 9]","(5.0, 243.618)"
166,346,[  5.      244.35704],[0.         0.22647178],[  5.    243.618],[  5.    244.525],"[10, 2, 62, 42, 43, 24, 37, 33, 35, 31, 67, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 26, 28, 5, 4, 63, 61, 68, 58, 22, 46, 47, 21, 52, 25, 27, 1, 6, 53, 41, 8, 7, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 49, 38, 40, 29, 44, 23, 32, 34, 30, 45, 66, 55, 9]","(5.0, 243.618)"
167,352,[  5.        244.2700075],[0.         0.25316871],[  5.    243.516],[  5.    244.525],"[10, 2, 62, 42, 43, 24, 37, 33, 35, 31, 67, 14, 15, 11, 20, 48, 50, 19, 54, 39, 51, 26, 28, 5, 4, 63, 61, 68, 58, 22, 46, 47, 21, 52, 25, 27, 1, 6, 53, 41, 8, 7, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 49, 38, 40, 29, 44, 23, 32, 34, 30, 45, 66, 55, 9]","(5.0, 243.516)"
168,346,[  5.       244.156955],[0.        0.2461462],[  5.    243.516],[  5.    244.449],"[10, 2, 62, 42, 43, 24, 37, 33, 35, 31, 67, 14, 15, 11, 20, 48, 50, 19, 54, 39, 51, 26, 28, 5, 4, 63, 61, 68, 58, 22, 46, 47, 21, 52, 25, 27, 1, 6, 53, 41, 8, 7, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 49, 38, 40, 29, 44, 23, 32, 34, 30, 45, 66, 55, 9]","(5.0, 243.516)"
169,332,[  5.        244.0465075],[0.         0.23781633],[  5.    243.516],[  5.    244.369],"[10, 2, 62, 42, 43, 24, 37, 33, 35, 31, 67, 14, 15, 11, 20, 48, 50, 19, 54, 39, 51, 26, 28, 5, 4, 63, 61, 68, 58, 22, 46, 47, 21, 52, 25, 27, 1, 6, 53, 41, 8, 7, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 49, 38, 40, 29, 44, 23, 32, 34, 30, 45, 66, 55, 9]","(5.0, 243.516)"
170,328,[  5.        243.9224475],[0.         0.19860786],[  5.    243.172],[  5.   244.24],"[10, 2, 59, 51, 43, 24, 37, 33, 35, 31, 67, 14, 15, 11, 20, 48, 54, 19, 50, 39, 42, 26, 28, 5, 4, 61, 63, 68, 58, 52, 46, 25, 21, 22, 47, 27, 1, 6, 53, 41, 8, 55, 62, 60, 64, 57, 65, 13, 12, 56, 3, 17, 16, 18, 36, 49, 44, 40, 29, 38, 23, 32, 34, 30, 45, 66, 7, 9]","(5.0, 243.172)"
171,370,[  5.        243.8399875],[0.        0.1461304],[  5.    243.172],[  5.    244.201],"[10, 2, 59, 51, 43, 24, 37, 33, 35, 31, 67, 14, 15, 11, 20, 48, 54, 19, 50, 39, 42, 26, 28, 5, 4, 61, 63, 68, 58, 52, 46, 25, 21, 22, 47, 27, 1, 6, 53, 41, 8, 55, 62, 60, 64, 57, 65, 13, 12, 56, 3, 17, 16, 18, 36, 49, 44, 40, 29, 38, 23, 32, 34, 30, 45, 66, 7, 9]","(5.0, 243.172)"
172,360,[  5.       243.770915],[0.         0.10532826],[  5.    243.172],[  5.    243.901],"[10, 2, 59, 51, 43, 24, 37, 33, 35, 31, 67, 14, 15, 11, 20, 48, 54, 19, 50, 39, 42, 26, 28, 5, 4, 61, 63, 68, 58, 52, 46, 25, 21, 22, 47, 27, 1, 6, 53, 41, 8, 55, 62, 60, 64, 57, 65, 13, 12, 56, 3, 17, 16, 18, 36, 49, 44, 40, 29, 38, 23, 32, 34, 30, 45, 66, 7, 9]","(5.0, 243.172)"
173,342,[  5.       243.727125],[0.        0.1080408],[  5. 243.],[  5.    243.876],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 46, 19, 50, 39, 51, 54, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 40, 44, 23, 32, 34, 30, 45, 66, 7, 9]","(5.0, 243.0)"
174,338,[  5.        243.6880475],[0.         0.13272338],[  5.    242.803],[  5.    243.774],"[10, 2, 62, 42, 43, 24, 37, 33, 35, 31, 67, 14, 15, 11, 20, 48, 49, 19, 50, 39, 51, 26, 28, 5, 4, 63, 61, 68, 58, 22, 46, 47, 21, 52, 25, 27, 1, 6, 53, 41, 8, 7, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 54, 38, 40, 29, 44, 23, 32, 34, 30, 45, 66, 55, 9]","(5.0, 242.80300000000003)"
175,342,[  5.      243.64943],[0.         0.15926109],[  5.    242.803],[  5.    243.755],"[10, 2, 62, 42, 43, 24, 37, 33, 35, 31, 67, 14, 15, 11, 20, 48, 49, 19, 50, 39, 51, 26, 28, 5, 4, 63, 61, 68, 58, 22, 46, 47, 21, 52, 25, 27, 1, 6, 53, 41, 8, 7, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 54, 38, 40, 29, 44, 23, 32, 34, 30, 45, 66, 55, 9]","(5.0, 242.80300000000003)"
176,338,[  5.        243.6040275],[0.         0.17190579],[  5.    242.803],[  5.    243.755],"[10, 2, 62, 42, 43, 24, 37, 33, 35, 31, 67, 14, 15, 11, 20, 48, 49, 19, 50, 39, 51, 26, 28, 5, 4, 63, 61, 68, 58, 22, 46, 47, 21, 52, 25, 27, 1, 6, 53, 41, 8, 7, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 54, 38, 40, 29, 44, 23, 32, 34, 30, 45, 66, 55, 9]","(5.0, 242.80300000000003)"
177,336,[  5.        243.5359325],[0.         0.18067283],[  5.    242.803],[  5.    243.724],"[10, 2, 62, 42, 43, 24, 37, 33, 35, 31, 67, 14, 15, 11, 20, 48, 49, 19, 50, 39, 51, 26, 28, 5, 4, 63, 61, 68, 58, 22, 46, 47, 21, 52, 25, 27, 1, 6, 53, 41, 8, 7, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 54, 38, 40, 29, 44, 23, 32, 34, 30, 45, 66, 55, 9]","(5.0, 242.80300000000003)"
178,346,[  5.        243.4803175],[0.         0.21018448],[  5.    242.803],[  5.    243.618],"[10, 2, 62, 42, 43, 24, 37, 33, 35, 31, 67, 14, 15, 11, 20, 48, 49, 19, 50, 39, 51, 26, 28, 5, 4, 63, 61, 68, 58, 22, 46, 47, 21, 52, 25, 27, 1, 6, 53, 41, 8, 7, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 54, 38, 40, 29, 44, 23, 32, 34, 30, 45, 66, 55, 9]","(5.0, 242.80300000000003)"
179,330,[  5.      243.39617],[0.        0.2425241],[  5.    242.798],[  5.    243.618],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 40, 19, 50, 39, 51, 54, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 66, 7, 9]","(5.0, 242.798)"
180,328,[  5.      243.27739],[0.         0.24937535],[  5.    242.798],[  5.    243.561],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 40, 19, 50, 39, 51, 54, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 66, 7, 9]","(5.0, 242.798)"
181,326,[  5.        243.1446325],[0.         0.22837485],[  5.    242.612],[  5.    243.516],"[10, 2, 62, 42, 43, 24, 37, 33, 35, 31, 67, 14, 15, 11, 20, 48, 49, 19, 50, 39, 51, 26, 30, 5, 4, 63, 61, 68, 58, 22, 46, 47, 21, 52, 25, 27, 1, 6, 53, 41, 8, 7, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 54, 38, 40, 29, 44, 23, 32, 34, 28, 45, 66, 55, 9]","(5.0, 242.61200000000002)"
182,328,[  5.      242.98812],[0.         0.14459952],[  5.    242.047],[  5.    243.234],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 40, 43, 50, 39, 51, 54, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 242.047)"
183,328,[  5.      242.90774],[0.         0.12204256],[  5.    242.047],[  5.    243.001],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 40, 43, 50, 39, 51, 54, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 242.047)"
184,346,[  5.      242.86295],[0.         0.13247423],[  5.    242.047],[  5. 243.],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 40, 43, 50, 39, 51, 54, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 242.047)"
185,340,[  5.       242.799515],[0.         0.11613488],[  5.    242.047],[  5. 243.],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 40, 43, 50, 39, 51, 54, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 242.047)"
186,330,[  5.      242.74859],[0.         0.13687016],[  5.    242.047],[  5.    242.803],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 40, 43, 50, 39, 51, 54, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 242.047)"
187,354,[  5.      242.71669],[0.         0.16251223],[  5.    242.047],[  5.    242.803],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 40, 43, 50, 39, 51, 54, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 242.047)"
188,352,[  5.        242.6614075],[0.        0.1957631],[  5.    242.047],[  5.    242.803],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 40, 43, 50, 39, 51, 54, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 242.047)"
189,320,[  5.        242.5820225],[0.         0.21343282],[  5.    242.047],[  5.    242.799],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 40, 43, 50, 39, 51, 54, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 242.047)"
190,346,[  5.      242.47806],[0.         0.21520442],[  5.    241.969],[  5.    242.697],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 40, 43, 50, 39, 51, 54, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 45, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 41, 67, 7, 9]","(5.0, 241.96900000000002)"
191,350,[  5.        242.4008175],[0.         0.21198708],[  5.    241.969],[  5.    242.625],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 40, 43, 50, 39, 51, 54, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 45, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 41, 67, 7, 9]","(5.0, 241.96900000000002)"
192,344,[  5.       242.303765],[0.        0.2033695],[  5.    241.969],[  5.    242.612],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 48, 40, 43, 50, 39, 51, 54, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 45, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 41, 67, 7, 9]","(5.0, 241.96900000000002)"
193,324,[  5.      242.20125],[0.         0.18176999],[  5.    241.674],[  5.    242.425],"[10, 2, 62, 42, 43, 24, 37, 33, 35, 31, 67, 14, 15, 11, 20, 48, 54, 19, 50, 39, 51, 46, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 40, 44, 23, 32, 34, 30, 45, 66, 7, 9]","(5.0, 241.67399999999998)"
194,340,[  5.       242.093605],[0.         0.12543594],[  5.    241.601],[  5.    242.424],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 34, 42, 14, 15, 11, 20, 48, 54, 19, 50, 49, 51, 46, 39, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 40, 44, 23, 32, 31, 30, 45, 66, 7, 9]","(5.0, 241.601)"
195,340,[  5.      242.03116],[0.         0.06205553],[  5.    241.601],[  5.    242.077],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 34, 42, 14, 15, 11, 20, 48, 54, 19, 50, 49, 51, 46, 39, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 40, 44, 23, 32, 31, 30, 45, 66, 7, 9]","(5.0, 241.601)"
196,346,[  5.        242.0174825],[0.         0.08052897],[  5.    241.601],[  5.    242.047],"[10, 2, 62, 67, 43, 24, 37, 33, 35, 34, 42, 14, 15, 11, 20, 48, 54, 19, 50, 49, 51, 46, 39, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 40, 44, 23, 32, 31, 30, 45, 66, 7, 9]","(5.0, 241.601)"
197,328,[  5.       241.994825],[0.         0.10691868],[  5.    241.283],[  5.    242.047],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 241.283)"
198,326,[  5.        241.9639725],[0.         0.12410059],[  5.    241.283],[  5.    242.047],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 241.283)"
199,348,[  5.       241.922585],[0.         0.13334961],[  5.    241.283],[  5.    242.047],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 241.283)"
200,362,[  5.       241.877575],[0.         0.14154882],[  5.    241.283],[  5.    242.016],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 241.283)"
201,334,[  5.        241.7997175],[0.         0.13843648],[  5.    241.283],[  5.    241.969],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 241.283)"
202,362,[  5.    241.741],[0.        0.1223952],[  5.    241.283],[  5.    241.931],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 241.283)"
203,330,[  5.        241.6768275],[0.         0.11851062],[  5.    241.283],[  5.    241.816],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 241.283)"
204,358,[  5.      241.62407],[0.         0.12659976],[  5.    241.177],[  5.    241.763],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 241.177)"
205,366,[  5.       241.581265],[0.         0.12521452],[  5.    241.177],[  5.    241.731],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 241.177)"
206,354,[  5.       241.529585],[0.         0.13276853],[  5.    241.177],[  5.    241.629],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 241.177)"
207,342,[  5.      241.48555],[0.         0.14916817],[  5.    241.177],[  5.    241.601],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 241.177)"
208,348,[  5.      241.42879],[0.         0.15374614],[  5.    241.177],[  5.    241.601],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 241.177)"
209,322,[  5.        241.3443225],[0.         0.11894212],[  5.    241.177],[  5.  241.6],"[10, 2, 62, 66, 19, 24, 37, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 12, 13, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 32, 34, 30, 45, 67, 7, 9]","(5.0, 241.177)"
210,328,[  5.        241.2787825],[0.         0.02070978],[  5.    241.144],[  5.    241.283],"[10, 2, 62, 66, 19, 24, 32, 33, 35, 31, 42, 14, 15, 11, 20, 54, 40, 43, 50, 39, 51, 48, 49, 5, 4, 61, 63, 68, 58, 22, 52, 47, 21, 26, 25, 27, 1, 53, 6, 41, 8, 55, 59, 60, 64, 57, 65, 13, 12, 56, 3, 17, 18, 16, 36, 28, 38, 29, 46, 44, 23, 37, 34, 30, 45, 67, 7, 9]","(5.0, 241.144)"
